URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/58c30b34/schepenstraat,Apartment Schepenstraat 87 B I,3039 ND (Blijdorp),1250,45,2,Furnished,Nice apartment for rent in Rotterdam with 1 bedroom in the Blijdorp district.,08-08-2022,consultation,Protected townscape,Good,411,Apartment,Existing building,1932,Location type is not available,1,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/58c30b34/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-10 21:31:13
https://www.pararius.com/apartment-for-rent/rotterdam/6891d91e/bulgersteyn,Apartment Bulgersteyn,3011 AB (Stadsdriehoek),2125,111,4,Upholstered,Charming upholstered apartment for rent in Rotterdam with 3 bedrooms in the Stadsdriehoek district.,08-08-2022,01-09-2022,Specifics are not available,Good,346,Apartment,Existing building,1996,In the city centre,3,1,1,Details of balcony is not available,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6891d91e/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-10 21:31:14
https://www.pararius.com/apartment-for-rent/rotterdam/32793c37/nieuwe-binnenweg,Apartment Nieuwe Binnenweg,3021 GB (Middelland),795,26,1,Upholstered,"Light studio at the Nieuwe Binnenweg in the Delfshaven district for rent. The accommodation is rented in decorated condition and is situated on the second floor. The city centre is reachable in 3 minutes by bike and in 5 minutes by public transport. In short distance you can find the trendy Nieuwe Binnenweg with several popular bars, restaurants, the supermarket and shops.",08-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/32793c37/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:31:15
https://www.pararius.com/apartment-for-rent/rotterdam/1ef6a230/taandersstraat,Apartment Taandersstraat 8 A,3027 PV (Spangen),2635,155,6,Interior is not available,Spacious apartment for rent in Rotterdam with 5 bedrooms in the Spangen district.,08-08-2022,Not available to book,Specifics are not available,Upkeep is not available,380,Apartment,Existing building,1925,Location type is not available,5,5,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/1ef6a230/rotterdam/real-estate/request-details,2022-08-10 21:31:16
https://www.pararius.com/apartment-for-rent/rotterdam/4f0b3f7d/westzeedijk,Apartment Westzeedijk,3016 AG (Nieuwe Werk),1795,76,4,Furnished,Fully furnished and luxurious apartment available in the popular Scheepvaartkwartier-area. This property is located in a spectacular and characteristic building and fully renovated.,08-08-2022,01-09-2022,Specifics are not available,Good,198,Apartment,Existing building,1891,In the city centre,2,1,2,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4f0b3f7d/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-10 21:31:17
https://www.pararius.com/house-for-rent/rotterdam/db538355/h-a-maaskantstraat,House H.A. Maaskantstraat,3071 MJ (Kop van Zuid - Entrepot),1795,99,4,Upholstered,Beautiful and spacious 3-bedroom family house with spacious and sunny garden located in the popular Kop van Zuid district!,08-08-2022,01-09-2022,Specifics are not available,Good,258,House,Existing building,2000,in a residential area,3,1,2,Details of balcony is not available,Present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/db538355/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-10 21:31:18
https://www.pararius.com/apartment-for-rent/rotterdam/88ae092e/nieuwe-binnenweg,Apartment Nieuwe Binnenweg,3015 BG (Oude Westen),1200,59,3,Upholstered,"Newly renovated 3-room apartment with spacious balcony  at the Nieuwe Binnenweg on the edge of the center district for rent. This property is suitable for one person only and not for couples and house sharers. The accommodation is rented in partly decorated condition and is situated on the second floor. The city centre is reachable in a few minutes walking distance or by bike. In short distance you can find the trendy Nieuwe Binnenweg with several popular bars, restaurants, the supermarket and shops.",08-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/88ae092e/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:31:19
https://www.pararius.com/apartment-for-rent/rotterdam/c4628b69/kruisplein,Apartment Kruisplein,3012 CC (Cool),1950,95,3,Furnished,"Beautifully furnished 2 bedroom apartment in the luxury ""Calypso"" on the 8th floor in the center of Rotterdam with a great view. Just two minutes walk from the new Central Station Rotterdam. Very close to",08-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2013,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c4628b69/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:31:20
https://www.pararius.com/apartment-for-rent/rotterdam/7ed10f97/krekelstraat,Apartment Krekelstraat,3061 VD (Kralingen West),1600,84,3,Upholstered,Centrally located and bright unfurnished 3-room apartment available on a perfect location in Kralingen!,08-08-2022,Not available to book,Specifics are not available,Good,226,Apartment,Existing building,1937,Location type is not available,1,1,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/7ed10f97/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-10 21:31:21
https://www.pararius.com/apartment-for-rent/rotterdam/2efa20df/vroesenlaan,Apartment Vroesenlaan 15 B,3039 DT (Blijdorp),1475,76,3,Furnished,'Not possible to schedule a viewing by phone'  ,08-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1934,Location type is not available,2,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2efa20df/rotterdam/properbee-rotterdam/request-details,2022-08-10 21:31:23
https://www.pararius.com/apartment-for-rent/rotterdam/b08dcea8/boompjes,Apartment Boompjes 474,3011 XZ (Stadsdriehoek),1550,80,3,Furnished,FOR RENT: Fully furnished 2 bedroom apartment on the 14th floor in front of the Erasmus bridge and Maas river. The 78sqm apartment has a 270 degree panoramic view of Rotterdam city and a south east facing balcony. ,08-08-2022,24-09-2022,Specifics are not available,Excellent,208,Apartment,Existing building,1988,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/b08dcea8/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:31:24
https://www.pararius.com/apartment-for-rent/rotterdam/9e78970e/hoogstraat,Apartment Hoogstraat,3011 PL (Stadsdriehoek),1695,90,3,Upholstered,123Wonen Dé Verhuurmakelaar offers:,07-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1991,Location type is not available,2,1,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9e78970e/rotterdam/123wonen-rotterdam/request-details,2022-08-10 21:31:25
https://www.pararius.com/house-for-rent/rotterdam/f3fc94fb/rhederoord,House Rhederoord,3079 JM (Groot IJsselmonde),1895,90,4,Furnished,Are you looking for a comfortable and fully furnished 3 bedroom house with a front and spacious backyard? Then this charming home may be for you! This house is available immediately.,07-08-2022,Not available to book,Specifics are not available,Good,Volume is not available,House,Existing building,1965,Location type is not available,3,1,1,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f3fc94fb/rotterdam/homeland-real-estate/request-details,2022-08-10 21:31:26
https://www.pararius.com/apartment-for-rent/rotterdam/e8919560/brielselaan,Apartment Brielselaan,3081 LB (Tarwewijk),1350,110,4,Furnished,"Furnished 2 bedroom apartment located in the residential tower called 'Queen of the South'. There is a hotel, restaurant, childcare, snack bar and parking garage. The apartment is located in the residential area ""Feijenoord"" Rotterdam South. Within walking distance of various shops, Metro Maashaven is in front of the door, bus lines 66 and 77, tram 2, 20 and 25. Shopping center ""Zuidplein"" can be reached within 10 minutes.",05-08-2022,02-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2004,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e8919560/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:31:27
https://www.pararius.com/apartment-for-rent/rotterdam/37bb1e7c/1e-jerichostraat,Apartment 1e Jerichostraat 36 A02,3061 GG (Kralingen West),1250,62,2,Upholstered,"When interested, we would like to receive a response to the advertisement with a motivation. Prefer not to call.   ",05-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1930,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/37bb1e7c/rotterdam/gravenstaete-onroerend-goed-b-v/request-details,2022-08-10 21:31:28
https://www.pararius.com/apartment-for-rent/rotterdam/8dceee90/beukelsdijk,Apartment Beukelsdijk 154 A,3022 DM (Nieuwe Westen),1995,150,3,Upholstered,"Te huur aan de bekende Beukelsdijk deze zeer ruime, schitterende, deels gemeubileerde en keurig ingerichte dubbele benedenwoning uit 1920. Voorzien van fraaie stadstuin waar het heerlijk zonnig toeven is. Deze 4-kamer woning voorziet in twee slaapkamers en ruim atelier/werkruimte. Uitermate geschikt voor een stel, klein gezin of expats. Niet geschikt voor studenten.",3 weeks,Not available to book,Specifics are not available,Good,430,Apartment,Existing building,1920,Location type is not available,2,1,2,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8dceee90/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:31:29
https://www.pararius.com/apartment-for-rent/rotterdam/396b35b6/korhaanstraat,Apartment Korhaanstraat,3083 XE (Carnisse),630,50,2,Shell,Nice apartment with balcony for rent in Rotterdam with 1 bedroom in the Carnisse district.,05-08-2022,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,in a residential area,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/396b35b6/rotterdam/kolpa-v-v-s-beheer/request-details,2022-08-10 21:31:30
https://www.pararius.com/apartment-for-rent/rotterdam/6122770b/akkermanstraat,Apartment Akkermanstraat,3082 WB (Oud Charlois),1200,51,3,Interior is not available,Nice apartment for rent in Rotterdam with 2 bedrooms in the Oud Charlois district.,05-08-2022,01-10-2022,Specifics are not available,Good,128,Apartment,Existing building,1939,Location type is not available,2,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6122770b/rotterdam/rebid/request-details,2022-08-10 21:31:32
